8.226399999999999579e+01,8.615229999999999677e+01,3.850690000000000168e+01,9.462839999999999918e+01,4.309369999999999834e+01,3.339849999999999852e+01,6.890030000000000143e+01,8.243439999999999657e+01,7.167610000000000525e+01,3.263559999999999661e+01,5.930440000000000111e+01,8.098090000000000543e+01,7.780329999999999302e+01,3.812199999999999811e+00,8.100320000000000675e+01,1.980270000000000152e+01,9.017319999999999425e+01,4.555490000000000350e+01,8.260410000000000252e+01,5.543059999999999832e+01,8.347839999999999350e+01,4.962089999999999890e+01,1.152640000000000065e+01,4.452999999999999736e-01,4.772499999999999964e+00,2.867799999999999905e+00,2.938889999999999958e+01,1.892889999999999873e+01,6.862789999999999679e+01,4.082560000000000144e+01,9.391870000000000118e+01,6.014110000000000156e+01,7.276890000000000214e+01,4.682710000000000150e+01,8.176649999999999352e+01
3.990879999999999939e+01,8.347140000000000271e+01,1.689829999999999899e+01,1.805349999999999966e+01,1.021610000000000085e+01,6.390079999999999671e+01,3.459279999999999688e+01,4.124849999999999994e+01,2.019529999999999959e+01,5.930389999999999873e+01,6.664830000000000609e+01,6.434470000000000312e+01,9.056040000000000134e+01,7.350020000000000664e+01,3.953699999999999903e+01,9.504290000000000305e+01,1.000270000000000081e+01,3.099230000000000018e+01,1.830659999999999954e+01,8.615189999999999770e+01,9.552490000000000236e+01,3.137219999999999942e+01,7.768319999999999936e+01,5.188719999999999999e+01,8.288219999999999743e+01,9.552370000000000516e+01,6.637949999999999307e+01,8.454059999999999775e+01,4.231490000000000151e+01,8.459159999999999968e+01,9.647119999999999607e+01,9.061010000000000275e+01,1.458590000000000053e+01,7.422549999999999670e+01,6.150339999999999918e+01
8.900560000000000116e+01,4.587339999999999662e+01,3.783559999999999945e+01,5.136809999999999832e+01,1.340109999999999957e+01,4.795709999999999695e+01,3.848649999999999949e+01,9.173959999999999582e+01,4.167869999999999919e+01,1.971859999999999857e+01,5.074110000000000298e+01,3.319930000000000092e+01,5.109389999999999787e+01,8.627299999999999613e+01,5.988870000000000005e+01,7.581800000000000317e+00,8.916849999999999454e+01,3.620859999999999701e+01,8.211579999999999302e+01,7.907290000000000418e+01,7.443349999999999511e+01,1.675339999999999918e+01,6.833360000000000412e+01,6.495229999999999393e+01,4.066049999999999898e+01,7.447039999999999793e+01,3.617340000000000089e+01,2.484599999999999920e+00,1.806929999999999836e+01,1.687500000000000000e+00,2.178859999999999886e+01,3.923570000000000135e+01,2.621669999999999945e+01,6.621089999999999520e+01,4.813430000000000319e+01
6.314499999999999780e+00,9.464570000000000505e+01,4.141190000000000282e+01,8.136579999999999302e+01,4.361480000000000246e+01,7.365189999999999770e+01,5.148689999999999856e+01,2.879759999999999920e+01,9.554240000000000066e+01,8.202110000000000412e+01,5.699960000000000093e+01,7.501260000000000616e+01,8.667600000000000193e+00,6.799479999999999791e+01,3.231329999999999814e+01,7.598420000000000130e+01,7.586360000000000525e+01,5.129100000000000215e+00,5.934120000000000061e+01,3.390489999999999782e+01,6.563899999999999579e+01,3.597000000000000197e-01,1.005039999999999978e+01,7.512199999999999989e+01,4.501290000000000191e+01,4.296000000000000085e+01,1.316070000000000029e+01,7.940370000000000061e+01,2.911339999999999861e+01,4.437539999999999907e+01,8.087839999999999918e+01,2.132809999999999917e+01,1.933790000000000120e+01,2.911720000000000041e+01,3.518229999999999791e+01
2.621599999999999930e+00,6.674190000000000111e+01,7.676080000000000325e+01,4.708729999999999905e+01,3.412969999999999970e+01,3.688600000000000101e+00,5.410699999999999932e+01,9.219790000000000418e+01,4.428899999999999615e+00,4.598720000000000141e+01,6.969920000000000471e+01,7.319190000000000396e+01,8.602379999999999427e+01,2.191440000000000055e+01,4.939500000000000313e+01,4.155570000000000164e+01,8.287619999999999720e+01,8.702479999999999905e+01,2.921440000000000126e+01,9.296819999999999595e+01,8.802740000000000009e+01,1.763500000000000156e+01,7.629000000000000226e-01,5.008910000000000196e+01,8.467510000000000048e+01,1.620349999999999824e+01,4.195499999999999829e+01,3.035379999999999967e+01,8.893349999999999511e+01,8.958520000000000039e+01,5.377890000000000015e+01,2.743250000000000099e+01,3.197309999999999874e+01,1.965660000000000096e+01,3.475820000000000221e+01
3.927420000000000044e+01,4.842110000000000269e+01,7.200549999999999784e+01,3.033289999999999864e+01,2.457300000000000040e+00,6.792189999999999372e+01,2.565769999999999840e+01,9.718789999999999907e+01,4.251180000000000092e+01,8.849819999999999709e+01,6.804659999999999798e+01,7.124429999999999552e+01,9.244429999999999836e+01,2.439819999999999922e+01,4.564479999999999649e+01,5.152159999999999940e+01,9.627030000000000598e+01,8.158939999999999770e+01,9.752760000000000673e+01,3.431099999999999817e+00,5.193529999999999802e+01,1.800600000000000023e+01,6.045020000000000238e+01,2.053219999999999956e+01,5.256280000000000285e+01,9.850560000000000116e+01,2.885660000000000025e+01,9.023609999999999332e+01,4.087879999999999825e+01,4.896800000000000352e+01,2.243049999999999855e+01,1.232719999999999949e+01,8.891400000000000858e+00,7.878459999999999752e+01,9.184069999999999823e+01
5.422500000000000142e+01,9.417409999999999570e+01,5.920929999999999893e+01,5.569360000000000355e+01,4.946549999999999869e+01,8.795199999999999818e+01,9.439069999999999538e+01,8.680039999999999623e+01,9.442799999999999727e+01,9.883669999999999334e+01,2.389890000000000114e+01,5.825549999999999784e+01,9.731719999999999970e+01,1.600690000000000168e+01,2.453089999999999904e+01,9.266700000000000159e+00,3.635490000000000066e+01,4.775679999999999836e+01,2.344300000000000139e+01,8.504640000000000555e+01,2.504179999999999851e+01,8.101890000000000214e+01,6.681350000000000477e+01,2.023699999999999832e+00,4.603340000000000032e+01,8.101949999999999363e+01,1.569420000000000037e+01,1.240109999999999957e+01,8.088800000000000878e+00,7.403560000000000230e+01,6.679389999999999361e+01,7.808979999999999677e+01,2.685879999999999868e+01,3.794839999999999947e+01,7.592140000000000555e+01
4.971329999999999671e+01,2.043779999999999930e+01,2.314450000000000074e+01,6.871689999999999543e+01,1.903099999999999881e+01,4.760410000000000252e+01,9.273940000000000339e+01,3.984040000000000248e+01,5.421289999999999765e+01,8.803789999999999338e+01,3.476939999999999742e+01,3.110500000000000043e+01,7.187369999999999948e+01,1.116000000000000048e-01,6.291800000000000281e+00,1.371780000000000044e+01,5.882889999999999731e+01,5.385889999999999844e+01,9.827779999999999916e+01,5.916740000000000066e+01,6.104699999999999704e+01,4.406299999999999883e+00,1.927499999999999858e+01,1.832239999999999824e+01,9.877989999999999782e+01,3.453100000000000058e+00,7.177580000000000382e+01,3.860770000000000124e+01,2.439839999999999876e+01,5.997270000000000323e+01,7.680780000000000030e+01,3.511789999999999878e+01,3.670239999999999725e+01,7.163809999999999434e+01,9.731709999999999638e+01
4.270000000000000184e-02,9.847939999999999827e+01,2.369249999999999901e+01,7.910769999999999413e+01,2.907229999999999848e+01,2.506690000000000040e+01,2.873300000000000054e+01,3.967560000000000286e+01,4.349750000000000227e+01,1.974520000000000053e+01,8.996059999999999945e+01,4.145600000000000307e+01,3.819129999999999825e+01,5.002499999999999858e+01,7.850149999999999295e+01,7.310750000000000171e+01,9.543689999999999429e+01,7.812940000000000396e+01,4.428730000000000189e+01,7.394199999999999662e+00,2.745250000000000057e+01,7.982769999999999300e+01,6.383480000000000132e+01,3.972899999999999920e+01,2.026510000000000034e+01,1.636769999999999925e+01,8.938370000000000459e+01,3.344449999999999790e+01,2.065999999999999837e+00,6.719580000000000553e+01,2.807819999999999894e+01,1.761400000000000077e+01,9.402570000000000050e+01,2.191819999999999879e+01,5.359740000000000038e+01
8.191989999999999839e+01,6.707810000000000628e+01,4.857889999999999731e+01,3.126559999999999917e+01,3.844870000000000232e+01,8.439929999999999666e+01,6.676300000000000345e+00,7.479519999999999413e+01,7.024630000000000507e+01,7.459829999999999472e+01,8.984329999999999927e+01,1.639120000000000132e+01,7.081459999999999866e+01,2.338759999999999906e+01,6.973550000000000182e+01,6.030570000000000164e+01,7.764889999999999759e+01,3.394879999999999853e+01,8.767820000000000391e+01,5.024790000000000134e+01,3.694399999999999906e+00,6.275280000000000058e+01,7.286889999999999645e+01,2.403099999999999881e+01,7.073279999999999745e+01,3.736290000000000333e+01,9.491930000000000689e+01,6.575509999999999877e+01,9.315400000000000347e+00,6.695959999999999468e+01,7.056770000000000209e+01,2.216029999999999944e+01,8.468139999999999645e+01,3.625909999999999656e+01,9.004170000000000584e+01
7.064480000000000359e+01,2.525949999999999918e+01,5.692510000000000048e+01,3.816800000000000193e+00,5.503410000000000224e+01,1.998949999999999960e+01,1.095350000000000001e+01,2.869359999999999999e+01,2.466209999999999880e+01,2.391029999999999944e+01,8.757040000000000646e+01,8.100799999999999557e+00,9.001160000000000139e+01,3.191300000000000026e+00,4.284170000000000300e+01,5.123100000000000165e+01,8.317810000000000059e+01,1.629710000000000036e+01,9.102039999999999509e+01,7.479699999999999704e+01,1.133230000000000004e+01,1.911530000000000129e+01,5.737349999999999994e+01,5.696730000000000160e+01,5.842620000000000147e+01,4.577300000000000146e+00,6.174629999999999797e+01,4.889999999999999858e+01,2.480829999999999913e+01,2.719599999999999795e+00,6.516179999999999950e+01,5.083350000000000080e+01,4.174600000000000222e+01,1.534169999999999945e+01,5.313219999999999743e+01
3.053109999999999857e+01,7.462059999999999604e+01,1.316029999999999944e+01,9.573399999999999466e+00,1.347699999999999898e+00,8.106589999999999918e+01,1.804060000000000130e+01,4.046809999999999974e+01,7.943080000000000496e+01,1.746399999999999952e+00,1.229920000000000080e+01,5.814560000000000173e+01,9.176019999999999754e+01,5.134120000000000061e+01,3.206009999999999849e+01,9.205750000000000455e+01,7.357970000000000255e+01,3.816080000000000183e+01,2.204360000000000142e+01,3.203719999999999857e+01,9.505150000000000432e+01,1.215160000000000018e+01,6.369500000000000028e+01,6.320490000000000208e+01,5.581419999999999959e+01,7.573680000000000234e+01,8.421400000000000219e+00,7.547769999999999868e+01,4.771050000000000324e+01,3.457999999999999829e+01,8.666729999999999734e+01,2.945200000000000173e+01,5.084720000000000084e+01,7.774720000000000653e+01,9.297329999999999472e+01
4.690999999999999659e+01,3.448169999999999646e+01,5.203569999999999851e+01,2.263129999999999953e+01,2.254469999999999885e+01,8.067390000000000327e+01,4.490619999999999834e+01,8.892400000000000659e+01,9.660649999999999693e+01,4.065310000000000201e+01,6.855079999999999529e+01,8.700690000000000168e+01,3.808709999999999951e+01,3.571580000000000155e+01,7.352139999999999986e+01,3.243229999999999791e+01,3.410400000000000098e+00,6.142390000000000327e+01,3.380969999999999942e+01,1.897800000000000153e+01,1.917439999999999856e+01,9.592709999999999582e+01,9.486920000000000641e+01,8.866729999999999734e+01,2.305270000000000152e+01,5.379549999999999699e+01,7.058320000000000505e+01,7.929850000000000421e+01,6.675000000000000000e+01,8.133169999999999789e+01,3.993019999999999925e+01,7.486929999999999552e+01,2.231869999999999976e+01,3.155959999999999965e+01,4.852089999999999748e+01
5.691360000000000241e+01,6.631459999999999866e+01,9.346959999999999980e+01,4.096940000000000026e+01,6.984050000000000580e+01,9.047939999999999827e+01,4.632200000000000273e+01,5.055080000000000240e+01,4.636240000000000094e+01,9.163970000000000482e+01,2.221099999999999852e+01,8.086339999999999861e+01,8.918389999999999418e+01,3.605669999999999931e+01,2.392089999999999961e+01,9.779290000000000305e+01,9.071219999999999573e+01,4.008870000000000289e+01,7.677729999999999677e+01,1.116039999999999921e+01,5.710399999999999920e+00,1.510519999999999996e+01,9.275169999999999959e+01,6.107150000000000034e+01,9.248189999999999600e+01,1.056719999999999970e+01,4.553159999999999741e+01,3.163070000000000093e+01,2.518140000000000001e+01,6.508899999999999864e+01,1.517089999999999961e+01,2.596399999999999864e+01,5.241600000000000037e+00,6.644740000000000180e+01,6.027850000000000108e+01
6.697669999999999391e+01,4.175030000000000285e+01,4.886540000000000106e+01,5.347900000000000098e+00,4.012169999999999703e+01,2.805000000000000271e-01,1.868070000000000164e+01,4.462299999999999933e+00,1.721000000000000085e+00,5.084299999999999820e+00,6.681699999999999307e+01,1.718939999999999912e+01,7.192820000000000391e+01,5.805700000000000216e+01,8.693919999999999959e+01,8.677799999999999514e+00,9.621339999999999293e+01,2.004000000000000004e+00,9.358660000000000423e+01,3.986599999999999966e+01,6.524830000000000041e+01,7.134139999999999304e+01,3.951039999999999708e+01,6.910920000000000130e+01,9.805530000000000257e+01,1.304850000000000065e+01,7.030719999999999459e+01,5.037899999999999778e+01,4.822339999999999804e+01,4.556700000000000017e+01,3.844659999999999656e+01,3.112740000000000151e+01,9.637130000000000507e+01,9.556289999999999907e+01,2.275580000000000069e+01
4.002600000000000158e+00,3.928309999999999746e+01,7.891360000000000241e+01,3.367779999999999774e+01,6.953029999999999688e+01,5.767210000000000036e+01,9.883299999999999841e+01,4.224860000000000326e+01,1.923310000000000031e+01,7.136039999999999850e+01,5.698629999999999995e+01,3.810690000000000310e+01,9.584489999999999554e+01,6.085679999999999978e+01,7.347669999999999391e+01,8.913120000000000687e+01,3.247710000000000008e+01,4.931819999999999737e+01,3.076320000000000121e+01,8.917090000000000316e+01,2.398310000000000031e+01,4.172180000000000177e+01,5.429959999999999809e+01,7.714199999999999946e+00,8.794689999999999941e+01,4.509270000000000067e+01,3.265659999999999741e+01,4.761800000000000033e+00,7.344849999999999568e+01,7.493400000000000283e+00,5.301180000000000092e+01,8.973699999999999477e+01,6.651959999999999695e+01,3.251650000000000063e+01,8.548470000000000368e+01
6.670640000000000214e+01,1.303040000000000020e+01,2.969819999999999993e+01,2.585199999999999942e+00,6.404279999999999973e+01,2.723260000000000147e+01,9.530939999999999657e+01,1.677260000000000062e+01,4.934629999999999939e+01,1.117699999999999960e+01,2.996330000000000027e+01,3.221130000000000138e+01,2.434979999999999833e+01,4.949399999999999977e+01,6.389600000000000080e+01,3.062150000000000105e+01,6.757930000000000348e+01,2.820880000000000010e+01,6.334699999999999775e+00,7.542399999999999771e+00,5.708070000000000022e+01,1.388200000000000101e+00,1.757499999999999929e+01,9.173829999999999529e+01,1.151030000000000086e+01,7.274299999999999500e+01,8.680150000000000432e+01,4.051180000000000092e+01,7.129930000000000234e+01,7.798139999999999361e+01,5.761440000000000339e+01,4.686520000000000152e+01,8.524569999999999936e+01,4.234700000000000131e+01,7.165210000000000434e+01
5.835269999999999868e+01,9.442950000000000443e+01,7.538830000000000098e+01,5.972760000000000247e+01,8.227700000000000102e+01,7.921750000000000114e+01,3.775569999999999737e+01,4.302689999999999770e+01,9.236190000000000566e+01,1.208389999999999986e+01,9.852870000000000061e+01,7.572499999999999787e+00,8.750020000000000664e+01,9.113590000000000657e+01,4.223319999999999652e+01,8.886459999999999582e+01,5.558729999999999905e+01,3.004289999999999949e+01,8.179970000000000141e+01,3.646170000000000044e+01,8.356860000000000355e+01,8.727499999999999147e+00,3.600809999999999889e+01,7.898799999999999599e+00,4.438430000000000319e+01,4.406459999999999866e+01,5.119030000000000058e+01,6.454300000000000637e+01,2.910190000000000055e+01,7.080570000000000164e+01,3.707829999999999870e+01,9.457800000000000296e+01,2.409829999999999828e+01,4.478799999999999670e+01,1.201069999999999993e+01
9.790590000000000259e+01,9.276269999999999527e+01,8.691989999999999839e+01,2.987719999999999843e+01,9.113070000000000448e+01,5.483570000000000277e+01,1.208750000000000036e+01,1.304579999999999984e+01,7.006910000000000593e+01,6.906399999999999650e+00,1.766359999999999886e+01,4.790760000000000218e+01,7.076640000000000441e+01,1.141230000000000011e+01,2.166720000000000113e+01,8.412539999999999907e+01,2.680140000000000100e+01,5.725200000000000067e+00,1.366189999999999927e+01,6.769999999999999574e+00,3.298680000000000234e+01,3.537599999999999767e+01,8.290949999999999420e+01,7.436409999999999343e+01,8.430759999999999366e+01,6.395699999999999719e+00,6.772530000000000427e+01,2.430659999999999954e+01,8.703170000000000073e+01,4.005599999999999739e+01,8.715300000000000580e+01,3.611599999999999966e+01,9.258450000000000557e+01,8.946689999999999543e+01,7.418309999999999604e+01
8.197920000000000584e+01,2.770100000000000051e+01,3.673000000000000154e-01,6.125200000000000422e+00,8.418609999999999616e+01,1.692480000000000118e+01,7.996490000000000009e+01,9.278669999999999618e+01,7.809300000000000352e+00,1.541830000000000034e+01,3.314700000000000202e+00,4.437559999999999860e+01,2.421559999999999846e+01,1.047450000000000081e+01,6.712120000000000175e+01,1.616019999999999968e+01,3.416709999999999781e+01,4.086599999999999788e+00,8.461329999999999529e+01,9.773680000000000234e+01,3.877750000000000341e+01,5.734420000000000073e+01,9.471729999999999450e+01,8.725180000000000291e+01,5.514569999999999794e+01,7.154590000000000316e+01,6.491500000000000625e+01,5.323380000000000223e+01,3.430149999999999721e+01,6.445269999999999300e+01,9.484269999999999357e+01,9.629110000000000014e+01,1.968690000000000140e+01,6.115160000000000196e+01,6.205630000000000024e+01
6.145839999999999748e+01,4.312780000000000058e+01,5.991799999999999926e+01,9.179290000000000305e+01,6.865890000000000271e+01,7.290499999999999758e+00,3.003000000000000114e+01,9.652280000000000371e+01,6.276939999999999742e+01,4.197370000000000090e+01,2.701139999999999830e+01,5.668180000000000263e+01,3.401380000000000337e+01,1.264399999999999968e+00,9.139390000000000214e+01,1.858729999999999905e+01,4.431060000000000088e+01,5.722440000000000282e+01,1.998089999999999833e+01,1.704579999999999984e+01,3.395839999999999748e+01,9.163240000000000407e+01,7.442600000000000193e+01,1.270589999999999975e+01,6.188870000000000005e+01,1.259580000000000055e+01,8.232810000000000628e+01,2.246920000000000073e+01,6.342249999999999943e+01,1.403000000000000080e-01,6.124770000000000181e+01,5.220499999999999829e+01,7.210939999999999372e+01,8.338930000000000575e+01,3.878949999999999676e+01
1.282610000000000028e+01,9.747979999999999734e+01,3.988980000000000103e+01,8.588349999999999795e+01,1.795970000000000155e+01,4.027980000000000160e+01,8.682160000000000366e+01,8.800360000000000582e+01,2.148120000000000118e+01,6.463100000000000023e+01,6.217560000000000286e+01,2.739859999999999829e+01,1.042800000000000082e+01,1.744239999999999924e+01,1.739519999999999911e+01,7.632319999999999993e+01,8.957439999999999714e+01,3.102479999999999905e+01,5.062100000000000222e+01,4.539390000000000214e+01,7.640720000000000312e+01,9.547369999999999379e+01,5.385669999999999646e+01,9.676099999999999568e+01,6.788259999999999650e+01,7.445220000000000482e+01,2.000949999999999918e+01,7.942610000000000525e+01,6.846899999999999409e+01,6.436010000000000275e+01,3.961119999999999663e+01,7.025700000000000500e+01,7.432789999999999964e+01,7.051489999999999725e+01,6.082050000000000267e+01
1.302549999999999919e+01,4.848870000000000147e+01,8.710850000000000648e+01,7.299299999999999500e+01,8.179099999999999682e+01,3.062209999999999965e+01,6.871810000000000684e+01,2.231919999999999860e+01,2.615400000000000169e+00,8.155949999999999989e+01,6.631180000000000518e+01,2.066369999999999862e+01,5.069069999999999965e+01,2.723939999999999984e+01,9.851009999999999422e+01,2.216009999999999991e+01,2.809420000000000073e+01,1.710160000000000124e+01,8.385909999999999798e+01,4.069169999999999732e+01,6.721850000000000591e+01,5.412099999999999689e+00,6.442849999999999966e+01,7.207959999999999923e+01,7.639109999999999445e+01,1.143929999999999936e+01,6.440240000000000009e+01,7.384810000000000230e+01,8.630800000000000693e+01,5.396699999999999875e+01,4.752570000000000050e+01,3.026279999999999859e+01,7.081229999999999336e+01,8.928440000000000509e+01,3.531620000000000203e+01
